"DateTime","Net APY","Supply APY","Borrow APY","Staking APY"
"2024-10-03 04:00:00",0.0565752417273708,0.0007684266927702526,0.18508025965892014,0.2408870746935207
"2024-10-03 05:00:00",0.05648079906855624,0.0007726880052183854,0.1851840217754856,0.24089213283882346
"2024-10-03 06:00:00",0.05644227756599057,0.0007727042816175713,0.18522763386191782,0.24089720714629081
"2024-10-03 07:00:00",0.056497151767831044,0.0007727192923730141,0.18517784980914428,0.2409022822846023
"2024-10-03 08:00:00",0.0367193533991349,0.0007726343612998821,0.20496076252588977,0.2409074815637248
"2024-10-03 09:00:00",0.002739015240753706,0.0007726784537252128,0.23894729065483888,0.24091362744186737
"2024-10-03 10:00:00",-0.003654707046549327,0.0007727177647906969,0.24534765323046606,0.24092022841912603
"2024-10-03 11:00:00",0.035185878927678965,0.000772756374609223,0.20651576334545796,0.2409288858985277
"2024-10-03 12:00:00",0.04413949912764442,0.0007724879295917944,0.19540278902936611,0.23876980022741875
"2024-10-03 13:00:00",0.04770406926342968,0.0007737847566991555,0.19059366076476697,0.2375239452714975
"2024-10-03 14:00:00",0.03720417240018001,0.0007742388242418372,0.20109911263706265,0.23752904621300083
"2024-10-03 15:00:00",0.0008945693054359383,0.0007728559781161969,0.23741356325506646,0.2375352765823862
"2024-10-03 16:00:00",0.017514060577069585,0.0007726375749846176,0.220799855721949,0.23754127872403397
"2024-10-03 17:00:00",0.0029123558574659647,0.0007723617753014221,0.2354074615153396,0.23754745559750412
"2024-10-03 18:00:00",-0.01724438696244157,0.0007725527236702376,0.255571057446399,0.23755411776028723
"2024-10-03 19:00:00",0.019190516800888513,0.000772223747267376,0.21914226834552747,0.2375605613991486
"2024-10-03 20:00:00",0.052969814330068477,0.0007719353618515965,0.18536810967378584,0.2375659886420027
"2024-10-03 21:00:00",0.05300370270473859,0.0007719160897004048,0.18533921117653862,0.2375709977915768
"2024-10-03 22:00:00",0.05308341783373763,0.0007718732761247361,0.18526445894656857,0.23757600350418145
"2024-10-03 23:00:00",0.053159382122097254,0.0007719002167071048,0.18519352812835255,0.23758101003374268
"2024-10-04 00:00:00",0.05333811214176509,0.0007719208229155918,0.18501982023603286,0.23758601155488238
